OBJECT_ID,OBJECT_NAME,NORAD_CAT_ID,COUNTRY,PERIOD,INCLINATION,APOGEE,PERIGEE,RCS_SIZE,RCSVALUE,LAUNCH,COMMENT
"2004-036A","GSAT 3 (EDUSAT)","28417","IND","1450.57","7.17","36083","36056","LARGE","0","2004-09-20",""
"2004-036A","GSAT 3 (EDUSAT)","28417","IND","1450.58","7.17","36083","36056","LARGE","0","2004-09-20",""
"2004-035C","CZ-4B R/B","28415","PRC","95.56","97.61","581","511","LARGE","0","2004-09-08",""
"2004-035B","SJ-6B","28414","PRC","96.37","97.76","588","581","LARGE","0","2004-09-08",""
"2004-035A","SJ-6A","28413","PRC","96.37","97.76","592","577","LARGE","0","2004-09-08",""
"2004-031C","BREEZE-M DEB (TANK)","28395","CIS","279.12","49.46","15250","289","LARGE","0","2004-08-04",""
"2004-031B","BREEZE-M R/B","28394","CIS","684.78","8.54","35386","3328","LARGE","0","2004-08-04",""
"2004-031A","AMAZONAS","28393","SPN","1462.59","4.18","36371","36236","LARGE","0","2004-08-04",""
"2004-031A","AMAZONAS","28393","SPN","1462.58","4.18","36370","36236","LARGE","0","2004-08-04",""
"2004-030C","DELTA 2 R/B(2)","28392","US","","","","","","0","2004-08-03","HELIOCENTRIC ORBIT (SUN)"
"2004-030A","MESSENGER","28391","US","0.00","0.00","0","0","","0","2004-08-03",""
"1981-043F","METEOR 2-7 DEB","28389","CIS","100.84","81.27","830","767","SMALL","0","1981-05-14",""
"1981-043E","METEOR 2-7 DEB","28388","CIS","100.92","81.26","828","776","SMALL","0","1981-05-14",""
"2004-034B","ATLAS CENTAUR R/B","28385","US","156.52","57.28","6264","221","LARGE","0","2004-08-31",""
"2004-034B","ATLAS CENTAUR R/B","28385","US","156.53","57.28","6265","221","LARGE","0","2004-08-31",""
"2004-034A","USA 179","28384","US","717.69","63.59","38920","1430","","0","2004-08-31",""
"2004-029A","DOUBLESTAR (TC-2)","28382","PRC","615.15","87.38","34586","578","LARGE","0","2004-07-25",""
"2004-028B","SL-8 R/B","28381","CIS","104.48","82.96","994","946","LARGE","0","2004-07-22",""
"2004-028A","COSMOS 2407","28380","CIS","104.65","82.96","1006","950","LARGE","0","2004-07-22",""
"2004-027B","ARIANE 5 R/B","28379","FR","692.52","7.19","38433","668","LARGE","0","2004-07-18",""
"2004-027A","ANIK F2","28378","CA","1436.12","0.02","35788","35786","LARGE","0","2004-07-18",""
"2004-026A","AURA","28376","US","98.83","98.21","703","702","LARGE","0","2004-07-15",""
"2004-025K","AMSAT ECHO","28375","US","99.86","98.43","811","693","SMALL","0","2004-06-29",""
"2004-025J","SL-24 DEB","28374","CIS","98.53","97.99","703","674","MEDIUM","0","2004-06-29",""
"2004-025H","UNISAT 3","28373","IT","99.61","98.46","790","690","MEDIUM","0","2004-06-29",""
"2004-025G","APRIZESAT 1","28372","US","99.34","98.39","759","695","SMALL","0","2004-06-29",""
"2004-025F","SAUDISAT 2","28371","SAUD","99.01","98.28","730","693","MEDIUM","0","2004-06-29",""
"2004-025E","SAUDICOMSAT 2","28370","SAUD","99.48","98.43","775","692","SMALL","0","2004-06-29",""
"2004-025D","SAUDICOMSAT 1","28369","SAUD","99.14","98.34","741","694","SMALL","0","2004-06-29",""
"2004-025C","DEMETER","28368","FR","97.65","97.83","647","646","MEDIUM","0","2004-06-29",""
"2004-025B","SL-24 R/B","28367","CIS","103.73","98.17","1192","678","LARGE","0","2004-06-29",""
"2004-025A","APRIZESAT 2","28366","US","100.23","98.26","846","693","SMALL","0","2004-06-29",""
"2004-024B","BLOCK DM-SL R/B","28365","SEAL","385.68","0.20","21670","676","LARGE","0","2004-06-29",""
"2004-024A","APSTAR 5 (TELSTAR 18)","28364","PRC","1454.38","1.46","36170","36117","LARGE","0","2004-06-29",""
"2004-023A","NAVSTAR 55 (USA 178)","28361","US","718.58","54.07","20580","19814","LARGE","0","2004-06-23",""
"2004-022C","BREEZE-M R/B","28360","CIS","714.68","24.37","35838","4364","LARGE","0","2004-06-16",""
"2004-022C","BREEZE-M R/B","28360","CIS","714.68","24.37","35837","4364","LARGE","0","2004-06-16",""
"2004-022B","BREEZE-M DEB (TANK)","28359","CIS","230.91","49.53","11876","303","LARGE","0","2004-06-16",""
"2004-022A","INTELSAT 1002","28358","ITSO","1436.11","0.02","35798","35775","LARGE","0","2004-06-16",""
"2004-022A","INTELSAT 1002","28358","ITSO","1436.13","0.02","35799","35776","LARGE","0","2004-06-16",""
"2004-021F","SL-16 DEB","28357","CIS","104.89","71.08","1138","841","SMALL","0","2004-06-10",""
"2004-021E","SL-16 DEB","28356","CIS","105.20","71.06","1166","842","SMALL","0","2004-06-10",""
"2004-021D","SL-16 DEB","28355","CIS","105.29","70.97","1176","840","SMALL","0","2004-06-10",""
"2004-021C","SL-16 DEB","28354","CIS","105.24","70.96","1170","841","SMALL","0","2004-06-10",""
"2004-021B","SL-16 R/B","28353","CIS","101.82","71.00","850","840","LARGE","0","2004-06-10",""
"2004-021A","COSMOS 2406","28352","CIS","102.01","71.00","865","843","LARGE","0","2004-06-10",""
"1991-082BN","DMSP 5D-2 F11 DEB","28349","US","101.34","98.95","875","770","SMALL","0","1991-11-28",""
"1991-082BM","DMSP 5D-2 F11 DEB","28348","US","98.21","98.65","683","664","SMALL","0","1991-11-28",""
"1991-082BK","DMSP 5D-2 F11 DEB","28346","US","100.20","98.64","778","758","SMALL","0","1991-11-28",""
"1991-082BJ","DMSP 5D-2 F11 DEB","28345","US","102.20","98.62","959","767","SMALL","0","1991-11-28",""
"1991-082BH","DMSP 5D-2 F11 DEB","28344","US","100.36","98.66","783","769","SMALL","0","1991-11-28",""
"1991-082BG","DMSP 5D-2 F11 DEB","28343","US","101.70","99.00","899","780","SMALL","0","1991-11-28",""
"1991-082BF","DMSP 5D-2 F11 DEB","28342","US","101.59","99.00","894","774","SMALL","0","1991-11-28",""
"1991-082BD","DMSP 5D-2 F11 DEB","28340","US","98.69","98.76","709","684","SMALL","0","1991-11-28",""
"1991-082BB","DMSP 5D-2 F11 DEB","28338","US","100.11","98.64","773","755","SMALL","0","1991-11-28",""
"1991-082AY","DMSP 5D-2 F11 DEB","28335","US","100.78","98.75","804","787","SMALL","0","1991-11-28",""
"1991-082AX","DMSP 5D-2 F11 DEB","28334","US","101.19","98.93","875","755","SMALL","0","1991-11-28",""
"1991-082AW","DMSP 5D-2 F11 DEB","28333","US","100.19","98.64","776","759","SMALL","0","1991-11-28",""
"1991-082AV","DMSP 5D-2 F11 DEB","28332","US","94.91","98.75","525","504","SMALL","0","1991-11-28",""
"1991-082AU","DMSP 5D-2 F11 DEB","28331","US","99.61","98.28","768","712","SMALL","0","1991-11-28",""
"1991-082AT","DMSP 5D-2 F11 DEB","28330","US","101.61","99.02","900","770","SMALL","0","1991-11-28",""
"1991-082AS","DMSP 5D-2 F11 DEB","28329","US","101.74","99.03","906","776","SMALL","0","1991-11-28",""
"1991-082AR","DMSP 5D-2 F11 DEB","28328","US","99.41","98.94","775","686","SMALL","0","1991-11-28",""
"1991-082AQ","DMSP 5D-2 F11 DEB","28327","US","100.91","98.82","822","782","SMALL","0","1991-11-28",""
"1991-082AP","DMSP 5D-2 F11 DEB","28326","US","101.41","98.91","872","779","SMALL","0","1991-11-28",""
"1991-082AN","DMSP 5D-2 F11 DEB","28325","US","101.32","98.64","878","764","SMALL","0","1991-11-28",""
"1991-082AL","DMSP 5D-2 F11 DEB","28323","US","98.22","98.51","706","641","SMALL","0","1991-11-28",""
"1991-082AK","DMSP 5D-2 F11 DEB","28322","US","103.14","98.73","992","823","SMALL","0","1991-11-28",""
"1991-082AJ","DMSP 5D-2 F11 DEB","28321","US","100.22","98.64","776","762","SMALL","0","1991-11-28",""
"1991-082AG","DMSP 5D-2 F11 DEB","28319","US","100.62","98.85","829","746","SMALL","0","1991-11-28",""
"1991-082AF","DMSP 5D-2 F11 DEB","28318","US","100.30","98.77","810","735","SMALL","0","1991-11-28",""
"1991-082AE","DMSP 5D-2 F11 DEB","28317","US","101.78","98.83","935","750","SMALL","0","1991-11-28",""
"1991-082AC","DMSP 5D-2 F11 DEB","28315","US","102.81","98.77","990","793","SMALL","0","1991-11-28",""
"1991-082AA","DMSP 5D-2 F11 DEB","28313","US","98.56","98.74","704","675","SMALL","0","1991-11-28",""
"1991-082Z","DMSP 5D-2 F11 DEB","28312","US","101.33","98.82","829","815","SMALL","0","1991-11-28",""
"1991-082X","DMSP 5D-2 F11 DEB","28310","US","100.12","98.65","772","757","SMALL","0","1991-11-28",""
"1991-082W","DMSP 5D-2 F11 DEB","28309","US","101.28","98.79","831","808","SMALL","0","1991-11-28",""
"1991-082V","DMSP 5D-2 F11 DEB","28308","US","101.14","98.75","820","805","SMALL","0","1991-11-28",""
"1991-082U","DMSP 5D-2 F11 DEB","28307","US","102.14","99.05","888","832","SMALL","0","1991-11-28",""
"1991-082R","DMSP 5D-2 F11 DEB","28304","US","101.67","98.90","847","828","SMALL","0","1991-11-28",""
"1991-082Q","DMSP 5D-2 F11 DEB","28303","US","101.04","98.72","828","788","SMALL","0","1991-11-28",""
"1991-082P","DMSP 5D-2 F11 DEB","28302","US","101.48","98.84","853","805","SMALL","0","1991-11-28",""
"1991-082M","DMSP 5D-2 F11 DEB","28300","US","100.88","98.72","807","793","SMALL","0","1991-11-28",""
"1993-014V","SL-18 DEB","28292","CIS","100.24","75.76","879","661","SMALL","0","1993-03-25",""
"1993-014U","SL-18 DEB","28291","CIS","94.62","75.72","514","486","SMALL","0","1993-03-25",""
"1993-014T","SL-18 DEB","28290","CIS","97.04","75.74","654","579","SMALL","0","1993-03-25",""
"1993-014R","SL-18 DEB","28288","CIS","94.43","75.74","500","483","SMALL","0","1993-03-25",""
"1993-014M","SL-18 DEB","28284","CIS","98.40","75.74","754","610","SMALL","0","1993-03-25",""
"1993-014L","SL-18 DEB","28283","CIS","96.51","75.74","626","557","SMALL","0","1993-03-25",""
"1992-072P","ARIANE 42P+ DEB","28280","FR","493.20","7.56","27811","789","MEDIUM","0","1992-10-28",""
"1992-072N","ARIANE 42P+ DEB","28279","FR","496.21","7.84","27791","977","MEDIUM","0","1992-10-28",""
"1991-068AT","SL-14 DEB","28278","CIS","111.74","82.28","1332","1281","SMALL","0","1991-09-28",""
"1991-068AS","SL-14 DEB","28277","CIS","110.45","82.62","1267","1227","SMALL","0","1991-09-28",""
"1988-019F","COSMOS 1932 DEB","28275","CIS","104.22","65.04","1000","915","SMALL","0","1988-03-14",""
"1984-069AK","COSMOS 1579 COOLANT","28274","CIS","103.51","64.95","964","885","SMALL","0","1984-06-29",""
"1984-069AJ","COSMOS 1579 COOLANT","28273","CIS","103.51","65.05","952","896","SMALL","0","1984-06-29",""
"1984-069AH","COSMOS 1579 COOLANT","28272","CIS","103.61","65.04","961","897","SMALL","0","1984-06-29",""
"1984-069AG","COSMOS 1579 COOLANT","28271","CIS","103.53","65.05","955","896","SMALL","0","1984-06-29",""
"1981-016L","COSMOS 1247 DEB","28270","CIS","711.17","66.53","37234","2795","MEDIUM","0","1981-02-19",""
"1981-016K","COSMOS 1247 DEB","28269","CIS","711.31","67.57","35623","4412","SMALL","0","1981-02-19",""
"1980-050L","COSMOS 1188 DEB","28268","CIS","743.18","70.03","38592","3009","LARGE","0","1980-06-14",""
"1968-055L","DELTA 1 DEB","28266","US","135.14","120.79","3831","859","SMALL","0","1968-07-04",""
"1966-052E","SCOUT B DEB","28265","US","137.04","40.87","4263","591","SMALL","0","1966-06-10",""
"2003-010D","DELTA 2 DEB","28264","US","236.98","39.06","12404","210","SMALL","0","2003-03-31",""
"1989-001U","SL-12 DEB","28260","CIS","310.89","64.58","16902","746","SMALL","0","1989-01-10",""
"2004-010F","SL-12 R/B(2)","28256","CIS","1438.21","11.15","35953","35702","MEDIUM","0","2004-03-27",""
"2004-018B","TAURUS R/B","28255","US","99.29","99.09","735","714","LARGE","0","2004-05-20",""
"2004-018A","ROCSAT 2","28254","ROC","102.81","98.71","893","891","LARGE","0","2004-05-20",""
"2004-017A","AMC-11 (GE-11)","28252","SES","1436.11","0.02","35798","35775","LARGE","0","2004-05-19",""
"2004-017A","AMC-11 (GE-11)","28252","SES","1436.22","0.02","35798","35780","LARGE","0","2004-05-19",""
"1996-029N","USA 119-124 DEB","28251","US","","","","","","0","1996-05-12","NO ELEMENTS AVAILABLE"
"1990-050L","USA 59-62 DEB","28250","US","","","","","","0","1990-06-08","NO ELEMENTS AVAILABLE"
"1990-050K","USA 59-62 DEB","28249","US","","","","","","0","1990-06-08","NO ELEMENTS AVAILABLE"
"1964-083M","TRANSIT 5E-5 DEB","28248","US","100.07","89.84","827","697","SMALL","0","1964-12-13",""
"2003-008G","DELTA 4 DEB","28247","US","","","","","","0","2003-03-11","NO ELEMENTS AVAILABLE"
"2003-008F","DELTA 4 DEB","28246","US","","","","","","0","2003-03-11","NO ELEMENTS AVAILABLE"
"2003-008E","DELTA 4 DEB","28245","US","107.15","25.45","1994","196","","0","2003-03-11",""
"2003-008D","DELTA 4 DEB","28244","US","","","","","","0","2003-03-11","NO ELEMENTS AVAILABLE"
"2002-003E","H-2A DEB","28243","JPN","600.12","28.81","33999","380","LARGE","0","2002-02-04",""
"2002-003E","H-2A DEB","28243","JPN","600.12","28.80","34000","380","LARGE","0","2002-02-04",""
"2004-015D","SL-12 R/B(2)","28240","CIS","1429.77","11.44","35738","35587","LARGE","0","2004-04-26",""
"2004-015D","SL-12 R/B(2)","28240","CIS","1429.76","11.44","35738","35587","LARGE","0","2004-04-26",""
"2004-016A","DIRECTV 7S","28238","US","1436.10","0.03","35799","35774","LARGE","0","2004-05-04",""
"2004-016A","DIRECTV 7S","28238","US","1436.02","0.02","35798","35772","LARGE","0","2004-05-04",""
"2002-003D","H-2A DEB","28237","JPN","604.66","28.75","34233","384","LARGE","0","2002-02-04",""
"2002-003D","H-2A DEB","28237","JPN","604.66","28.75","34232","384","LARGE","0","2002-02-04",""
"2004-015A","EXPRESS AM-11","28234","CIS","1451.02","10.27","36104","36053","LARGE","0","2004-04-26",""
"2004-014A","GP-B","28230","US","97.38","89.82","635","631","LARGE","0","2004-04-20",""
"2004-012C","CZ-2C R/B","28222","PRC","95.34","97.68","567","502","LARGE","0","2004-04-18",""
"2004-012C","CZ-2C R/B","28222","PRC","95.34","97.68","567","503","LARGE","0","2004-04-18",""
"2004-012B","NAXING 1","28221","PRC","96.37","97.84","593","577","MEDIUM","0","2004-04-18",""
"2004-012A","TANSUO 1","28220","PRC","96.00","97.85","577","557","LARGE","0","2004-04-18",""
"2004-011A","SUPERBIRD 6","28218","JPN","1447.77","11.25","36152","35877","LARGE","0","2004-04-16",""
"1981-021U","COSMOS 1249 COOLANT","28211","CIS","103.48","64.95","970","876","SMALL","0","1981-03-05",""
"1966-040X","NIMBUS 2 DEB","28209","US","106.36","100.30","1089","1027","SMALL","0","1966-05-15",""
"1966-040W","NIMBUS 2 DEB","28208","US","106.21","100.34","1079","1023","SMALL","0","1966-05-15",""
"1966-040V","NIMBUS 2 DEB","28207","US","105.93","100.29","1075","1001","SMALL","0","1966-05-15",""
"1966-040U","NIMBUS 2 DEB","28206","US","107.27","100.38","1140","1061","SMALL","0","1966-05-15",""
"1966-040T","NIMBUS 2 DEB","28205","US","107.04","100.35","1133","1046","SMALL","0","1966-05-15",""
"1966-040S","NIMBUS 2 DEB","28204","US","105.87","100.11","1067","1003","SMALL","0","1966-05-15",""
"1966-040R","NIMBUS 2 DEB","28203","US","107.12","100.33","1134","1052","SMALL","0","1966-05-15",""
"1966-040Q","NIMBUS 2 DEB","28202","US","106.23","100.13","1069","1035","SMALL","0","1966-05-15",""
"1966-040P","NIMBUS 2 DEB","28201","US","106.47","100.23","1108","1019","SMALL","0","1966-05-15",""
"1966-040N","NIMBUS 2 DEB","28200","US","108.40","99.86","1192","1114","SMALL","0","1966-05-15",""
"2004-010A","RADUGA 1-7","28194","CIS","1437.39","11.13","35819","35805","LARGE","0","2004-03-27",""
"2004-009D","DELTA 2 DEB","28193","US","142.96","38.80","5164","194","SMALL","0","2004-03-20",""
"2004-009D","DELTA 2 DEB","28193","US","142.97","38.80","5165","194","SMALL","0","2004-03-20",""
"2004-009A","NAVSTAR 54 (USA 177)","28190","US","717.98","56.27","20427","19938","LARGE","0","2004-03-20",""
"2004-008B","BREEZE-M DEB (TANK)","28188","CIS","263.89","49.48","14211","289","LARGE","0","2004-03-15",""
"2004-008A","EUTE 7A (EUTE W3A)","28187","EUTE","1440.85","0.36","35898","35861","LARGE","0","2004-03-15",""
"2004-007A","MBSAT","28184","PRC","1436.10","0.56","35809","35765","LARGE","0","2004-03-13",""
"2004-006B","ARIANE 5 R/B","28170","FR","","","","","","0","2004-03-02","HELIOCENTRIC ORBIT (SUN)"
"2004-006A","ROSETTA","28169","ESA","","","","","","0","2004-03-02","HELIOCENTRIC ORBIT (SUN)"
"2004-004D","IUS R/B(2)","28161","US","1442.59","9.25","35952","35875","SMALL","0","2004-02-14",""
"2004-004C","IUS R/B(1)","28160","US","612.48","28.17","34671","354","LARGE","0","2004-02-14",""
"2004-004B","TITAN 4B R/B","28159","US","","","","","","0","2004-02-14","NO ELEMENTS AVAILABLE"
"2004-004A","USA 176","28158","US","1436.06","9.18","35791","35781","SMALL","0","2004-02-14",""
"2004-004A","USA 176","28158","US","1436.05","9.18","35790","35781","SMALL","0","2004-02-14",""
"1983-008J","OPS 0252 DEB","28157","US","","","","","","0","1983-02-09","NO ELEMENTS AVAILABLE"
"2000-024E","USA 149 DEB","28156","US","1444.11","12.08","36724","35163","SMALL","0","2000-05-08",""
"2004-003B","ATLAS 2AS CENTAUR R/B","28155","US","422.91","12.32","24317","254","LARGE","0","2004-02-05",""
"2004-003A","AMC-10 (GE-10)","28154","SES","1452.76","1.22","36136","36088","LARGE","0","2004-02-05",""
"1988-085CN","SL-12 DEB","28153","CIS","229.46","65.62","11680","395","SMALL","0","1988-09-16",""
"1988-085CM","SL-12 DEB","28152","CIS","301.64","65.56","16274","768","SMALL","0","1988-09-16",""
"1979-104U","ARIANE 1 DEB","28147","ESA","396.69","14.66","21579","1433","SMALL","0","1979-12-24",""
"1977-018F","DELTA 1 DEB (YO)","28145","US","253.04","24.47","13446","302","SMALL","0","1977-03-10",""
"1976-066D","DELTA 1 DEB (YO)","28144","US","226.49","24.60","11501","359","SMALL","0","1976-07-08",""
"2003-060D","SL-12 R/B(2)","28139","CIS","1435.38","11.74","35823","35722","LARGE","0","2003-12-28",""
"2003-060D","SL-12 R/B(2)","28139","CIS","1435.38","11.73","35823","35722","LARGE","0","2003-12-28",""
"2004-001B","BLOCK DM-SL R/B","28138","SEAL","640.85","0.71","35870","618","LARGE","0","2004-01-11",""
"2004-001A","ESTRELA DU SOL-TELSTAR14","28137","USBZ","1457.00","6.66","36223","36166","LARGE","0","2004-01-11",""
"2004-001A","ESTRELA DU SOL-TELSTAR14","28137","USBZ","1457.00","6.66","36223","36167","LARGE","0","2004-01-11",""
"2003-060A","SESAT 2 (EXPRESS AM-22)","28134","EUTE","1449.39","2.92","36080","36013","LARGE","0","2003-12-28",""
"2003-060A","SESAT 2 (EXPRESS AM-22)","28134","EUTE","1449.39","2.91","36080","36013","LARGE","0","2003-12-28",""
"2003-059B","FREGAT R/B","28133","CIS","714.75","22.92","35625","4580","LARGE","0","2003-12-27",""
"2003-059A","AMOS 2","28132","ISRA","1448.77","3.19","36054","36015","LARGE","0","2003-12-27",""
"2003-059A","AMOS 2","28132","ISRA","1448.77","3.20","36054","36014","LARGE","0","2003-12-27",""
"2003-058A","NAVSTAR 53 (USA 175)","28129","US","718.03","53.35","20375","19992","LARGE","0","2003-12-21",""
"2003-053E","SL-12 R/B(2)","28119","CIS","1439.24","11.88","36793","34903","LARGE","0","2003-11-24",""
"2003-057B","ATLAS 3B CENTAUR R/B","28118","US","133.95","28.11","4369","219","LARGE","0","2003-12-18",""
"2003-057B","ATLAS 3B CENTAUR R/B","28118","US","133.94","28.11","4368","219","LARGE","0","2003-12-18",""
"2003-057A","UFO 11 (USA 174)","28117","US","1436.11","6.06","35807","35767","LARGE","0","2003-12-18",""
"2003-056E","BREEZE-M DEB (TANK)","28116","CIS","327.74","52.91","18428","308","LARGE","0","2003-12-10",""
"2003-056E","BREEZE-M DEB (TANK)","28116","CIS","327.74","52.91","18428","309","LARGE","0","2003-12-10",""
"2003-056D","BREEZE-M R/B","28115","CIS","675.65","63.28","19279","18977","LARGE","0","2003-12-10",""
"2003-056C","COSMOS 2403 (GLONASS)","28114","CIS","675.72","63.32","19254","19006","LARGE","0","2003-12-10",""
"2003-056B","COSMOS 2402 (GLONASS)","28113","CIS","675.72","63.32","19223","19036","LARGE","0","2003-12-10",""
"2003-056A","COSMOS 2404 (GLONASS)","28112","CIS","675.78","63.30","19232","19030","LARGE","0","2003-12-10",""
"2003-054C","USA 173 DEB","28097","US","107.40","63.42","1402","811","","0","2003-12-02",""
"2003-054B","ATLAS 2AS CENTAUR R/B","28096","US","107.39","63.67","1284","929","","0","2003-12-02",""
"2003-054A","USA 173","28095","US","107.35","63.42","1402","806","","0","2003-12-02",""
"2003-053B","YAMAL 201","28094","CIS","1435.87","4.62","35813","35751","LARGE","0","2003-11-24",""
"2003-053A","YAMAL 202","28089","CIS","1436.10","0.88","35814","35759","LARGE","0","2003-11-24",""
"2003-052A","CHINASAT 20","28082","PRC","1452.88","5.73","36139","36090","LARGE","0","2003-11-14",""
"2003-048E","DMSP 5D-3 F16 DEB","28081","US","100.65","98.48","801","777","MEDIUM","0","2003-10-18",""
"2003-048D","DMSP 5D-3 F16 DEB","28080","US","101.08","98.50","814","805","SMALL","0","2003-10-18",""
"1999-057NF","CZ-4 DEB","28075","PRC","100.15","98.77","840","691","SMALL","0","1999-10-14",""
